StrainName,vaccine_code,Year,Month,Day,Dom,Dom_prob,PB2_Nonsyn,PB1_Nonsyn,PA_Nonsyn,HA_Nonsyn,NP_Nonsyn,NA_Nonsyn,M_Nonsyn,NS_Nonsyn,PB2_Syn,PB1_Syn,PA_Syn,HA_Syn,NP_Syn,NA_Syn,M_Syn,NS_Syn
1858651_A_Pennsylvania_01_2021,HK19,2021,3,19,0,0,4.013348165,3.01,3.034,23.69988885,3.023,8.403,2.018,5.026,30.27586207,31.213,18.239,21.80622453,19.733,12.079,11.349,9.218
1905802_A_Nepal_Npwr_05637_2021,HK19,2021,4,8,0,0.449796221,4.013348165,3.012,3.034,20.70025936,3.016,8.438,3.014,5.027,26.28809789,27.167,21.281,19.80326047,18.7,11.109,14.288,13.22
1869531_A_Delaware_01_2021,HK19,2021,4,16,0,0.375694702,3.013348165,5.012,3.016,23.7024824,3.043,7.463,2.012,5.026,29.26028921,24.175,21.164,21.81141163,21.816,14.139,12.434,9.22
EPI2415906_A_Darwin_9_2021,HK19,2021,4,17,1,0.526861801,4.015572859,5.008,4.012,24.92404594,3.043,7.478,2.012,6.021,28.2647386,27.113,22.148,24.8243794,18.84,14.121,11.424,10.219
1905786_A_India_PUN_NIV312063_2021,HK19,2021,5,9,0,0,3.015572859,4.01,4.034,21.70025936,3.036,9.463,1.014,6.022,28.27697442,28.093,17.237,20.8099296,19.792,13.15,12.316,9.214
1905714_A_India_PUN_NIV323256_2021,HK19,2021,6,21,1,0.985550204,4.015572859,4.022,3.014,25.70544646,3.043,6.442,1.014,5.021,30.26028921,32.426,18.13,21.81030011,19.84,13.109,12.418,10.214
1921773_A_Thailand_12_2021,HK19,2021,6,24,0,0,4.015572859,3.006,2.014,17.69099667,2.04,9.191,2.012,9.038,33.28031146,26.152,21.104,19.77250834,17.705,11.091,12.518,12.254
1924350_A_Philippines_6_2021,HK19,2021,7,5,0,0,6.035595106,3.026,3.038,40.29047795,1.035,13.631,3.024,10.093,50.47719689,28.695,23.241,43.06706187,19.843,15.116,16.426,12.876
1916915_A_Oklahoma_01_2021,HK19,2021,7,6,0,0,2.006674082,4.009,2.038,16.82104483,1.041,5.056,1.01,10.032,31.18464961,18.144,17.229,18.39940719,15.756,16.179,7.732,5.21
1919553_A_YANAO_08_01V_2021,HK19,2021,8,8,1,0.881437569,0,0,0,26.70174139,3.043,7.466,2.012,7.032,0,0,0,19.8047425,20.818,13.119,13.324,10.223
1922800_A_Nepal_21FL2699_2021,HK19,2021,8,11,1,1,4.013348165,4.01,4.026,24.70025936,5.018,7.474,2.01,5.026,30.2625139,31.263,22.247,23.80400148,21.726,16.193,11.335,9.218
1916923_A_Michigan_03_2021,HK19,2021,8,18,0,0.36828455,4.013348165,2.027,3.05,22.70692849,1.033,7.441,1.008,6.021,31.26585095,25.301,20.3,23.8047425,15.687,14.111,12.958,9.219
1940321_A_New_York_03_2021,HK19,2021,9,16,1,0.904779548,3.013348165,6.01,3.012,28.70322342,3.043,9.502,2.014,7.023,30.26028921,30.07,23.196,22.80066691,20.81,13.169,13.286,11.214
1967900_A_Pakistan_ICT7_2021,HK19,2021,9,16,0,0,3.013348165,3.01,3.016,21.70396443,4.037,6.461,2.014,6.023,32.27363737,29.203,23.13,21.8195628,20.792,11.138,13.425,10.23
1954438_A_Picardie_28479_2021,HK19,2021,9,17,1,0.994442386,3.013348165,4.012,4.012,25.70396443,3.043,7.466,2.012,8.023,28.2625139,28.241,24.122,20.80400148,22.826,14.125,15.333,12.232
1969592_A_Bangladesh_9019_2021,HK19,2021,9,20,1,0.999258985,3.013348165,3.008,3.046,26.70470545,3.034,10.479,2.016,5.027,31.26585095,30.107,22.264,25.81771026,24.792,14.134,13.349,9.216
1925236_A_Michigan_05_2021,HK19,2021,9,26,1,0.99851797,2.017797553,3.013,4.004,21.70062986,2.047,5.06,2.01,8.066,38.31034483,25.347,15.568,21.81104113,18.817,17.193,7.905,10.237
1941020_A_Florida_04_2021,Cam20,2021,10,28,0,0,0.008898776,3.024,3.001,18.02185995,3.018,2.134,2.002,2.027,12.11568409,15.501,16.418,12.06965543,10.467,8.035,6.978,2.587
1952515_A_Pennsylvania_06_2021,Cam20,2021,11,21,0,0,1.008898776,3.032,4.045,18.02185995,3.032,2.208,2.004,2.004,12.11790879,16.616,18.714,12.06965543,10.517,8.103,6.996,2.549
1960344_A_Montana_10_2021,Cam20,2021,11,29,0,0,0.008898776,3.024,4.045,18.02185995,3.028,4.199,2.004,2.019,13.11790879,16.501,18.718,13.06965543,10.497,8.09,6.998,2.569
1958506_A_Khakassia_155_06V_2021,Cam20,2021,11,30,0,0,2.008898776,1.032,3.002,17.02111893,3.029,3.246,2.004,3.023,12.12235818,15.66,15.436,12.07521304,11.507,9.128,7,2.577
1992288_A_Wyoming_09_2021,Cam20,2021,12,2,0,0,0.008898776,3.024,4.002,18.02185995,3.032,2.24,2.009,2.004,13.11568409,16.501,16.427,12.06965543,10.517,8.122,6.986,3.547
2046104_A_Krasnodar_Krai_183_10V_2021,Cam20,2021,12,17,0,0.098184513,1.013348165,1.032,3.01,12.02704705,5.037,3.155,1.007,0.017,13.16129032,17.63,14.449,12.08595776,14.575,11.082,5.849,0.293
1964326_A_California_46_2021,Cam20,2021,12,19,0,0,0.008898776,4.027,4.045,18.02185995,3.049,2.167,2.003,3.003,12.11568409,15.54,18.714,12.06965543,11.58,8.062,6.892,2.541
1983154_A_Montana_02_2022,Cam20,2022,1,6,0,0,0.008898776,3.029,3.045,18.02260096,3.021,2.191,2.004,4.019,13.12013348,15.548,16.718,14.07558355,10.458,8.087,6.98,3.577
2019560_A_Novosibirsk_RII_MH60652S_2022,Cam20,2022,1,10,0,0,1.013348165,1.049,3.017,18.02334198,3.031,2.173,4.004,2.047,11.13348165,17.894,15.521,11.08706928,11.515,8.08,6.982,2.716
2004157_A_North_Dakota_03_2022,Cam20,2022,2,9,0,0,1.011123471,3.023,4.002,18.02185995,3.032,2.189,2.007,2.007,14.12458287,17.464,17.441,13.07595406,12.524,8.089,6.897,2.543
2007488_A_New_Mexico_07_2022,Cam20,2022,2,14,0,0,1.013348165,4.034,4.002,18.02260096,3.018,2.255,2.007,2.019,14.13348165,16.634,17.441,13.07558355,12.472,10.144,6.898,2.561
2043548_A_Berlin_23_2022,Cam20,2022,3,17,0,0.000370508,0.008898776,1.027,4.007,16.02334198,4.018,2.25,2.011,2.005,18.15572859,16.536,20.445,13.0781771,11.494,11.154,7.899,1.575
2042591_A_Picardie_21593_2022,Cam20,2022,3,21,0,0,0.008898776,1.037,4.051,16.02408299,3.03,3.177,2.008,2.019,18.14905451,14.66,19.786,11.07743609,10.519,12.102,7.931,1.603
2042752_A_Lorraine_23758_2022,Cam20,2022,3,26,0,0.185624305,0.008898776,1.049,4.047,17.02334198,3.051,2.259,3.002,2.029,16.14905451,15.82,16.775,12.08410522,10.604,11.167,8.897,1.615
2042994_A_Lorraine_28541_2022,Cam20,2022,4,9,0,0.236754353,0.008898776,1.034,4.045,16.02260096,3.04,2.212,2.005,3.01,12.13125695,16.626,17.749,12.08521675,15.547,11.131,7.912,4.578
2077428_A_Berlin_61_2022,Cam20,2022,4,25,1,0.991478325,3.713014461,4.029,5.044,15.02223046,4.05,7.967,4.01,6.048,47.62291435,40.224,26.776,13.16858096,19.494,22.075,10.482,12.265
2500106_A_ABUDHABI_UAE_1112067_2022,Cam20,2022,4,25,1,0.673212301,1.008898776,3.027,3.03,16.02482401,3.03,3.246,2.004,7.034,15.14571746,33.185,25.822,13.07743609,10.521,7.32,6.911,8.224
2063583_A_Idaho_25_2022,Cam20,2022,5,1,0,0,1.008898776,2.025,4.047,16.02148944,4.032,2.179,2.001,0.008,15.13459399,15.442,16.764,14.10522416,10.561,11.157,7.845,1.275
2127871_A_Michigan_35_2022,Cam20,2022,5,18,1,0.817339755,4.717463849,4.025,8.046,15.02519452,4.053,9.009,5.014,6.048,51.62847608,44.247,26.526,16.10114857,17.542,23.118,12.357,11.27
2503987_A_British_Columbia_124_2022,Cam20,2022,6,19,0,0,0.020022247,2.036,1.024,15.02185995,4.038,5.267,2.004,6.352,17.20133482,19.654,14.31,13.09225639,13.452,11.211,4.851,9.678
2136215_A_Abu_Dhabi_1812537_2022,Cam20,2022,6,30,1,0.991478325,3.713014461,4.027,7.044,17.02148944,4.05,12.964,4.012,7.049,47.60734149,43.261,26.536,15.09818451,19.508,24.074,12.42,11.266
19194107_A_Thailand_8_2022,Cam20,2022,7,11,1,0.999258985,1.011123471,0.027,3.021,23.02778807,3.028,4.148,4.006,0.022,18.14905451,17.54,21.476,16.11411634,15.563,11.121,6.977,1.309
2233523_A_Ayutthaya_NIC_P2289_2022,Cam20,2022,7,18,1,0.999258985,0.008898776,1.029,4.049,23.02778807,3.018,3.252,3.004,0.019,16.14682981,14.558,19.751,16.09559096,15.531,9.202,6.005,1.286
2176957_A_Florida_70_2022,Cam20,2022,8,8,1,0.81511671,3.717463849,4.023,6.022,16.02593553,4.053,9.013,5.018,6.046,50.62847608,45.15,28.41,16.10337162,18.532,24.096,13.47,11.268
2325220_A_Finland_298_2022,Cam20,2022,9,4,1,0.62245276,1.008898776,3.029,3.046,18.02482401,3.051,3.238,2.004,7.035,20.14794216,37.152,28.883,14.07965913,10.604,7.315,8.021,7.221
2194875_A_Maldives_875_2022,Cam20,2022,9,9,1,0.998147462,2.719688543,3.027,3.032,17.02482401,4.065,5.224,2.007,7.046,42.50723026,38.203,26.914,15.09929604,15.532,10.108,6.959,7.242
2208308_A_Lourdes_53101_2022,Dar21,2022,10,8,0,0,4.717463849,6.021,7.049,11.34901815,5.032,4.084,4.009,7.053,51.62847608,45.227,30.599,15.12449055,22.535,3.339,10.456,13.278
2206316_A_Rogerstone_2168_2022,Dar21,2022,10,10,0,0,2.002224694,5.021,7.025,6.349018155,0.043,3.144,0.742,7.03,9.589543938,36.03,35.86,13.59281215,4.488,5.397,6.085,8.223
2253452_A_Kansas_25_2022,Dar21,2022,10,19,0,0.007410152,3.724137931,6.033,7.027,9.025194516,5.033,8.216,0.324,7.036,44.567297,37.204,31.828,12.52056317,22.44,7.004,3.171,12.229
2252381_A_Maine_07_2022,Dar21,2022,10,27,0,0,4.721913237,6.021,8.049,8.350500185,5.037,10.252,5.014,7.054,49.63959956,46.102,31.603,17.1267136,22.539,25.123,12.453,14.292
2283189_A_Denmark_3146_2022,Dar21,2022,11,10,0,0,4.717463849,3.023,8.051,9.34975917,5.034,4.08,4.008,7.054,49.62847608,13.368,31.639,11.59244165,23.541,3.341,10.456,13.284
2571528_A_Bhutan_001_2022,Dar21,2022,11,21,0,0.026676547,2.008898776,3.03,5.846,10.53278992,1.022,2.21,1.166,2.035,12.46718576,22.875,16.06,14.02852908,2.312,6.707,5.175,5.264
2254250_A_Centre_56613_2022,Dar21,2022,11,23,0,0,4.717463849,3.023,8.041,8.349018155,5.033,2.084,4.008,7.053,50.62847608,15.37,32.557,10.5950352,22.537,9.177,10.441,13.278
2257357_A_Austria_MUW1572306_2022,Dar21,2022,11,30,0,0,7.719688543,7.027,12.023,9.346054094,5.029,11.251,4.009,9.053,47.64516129,48.166,30.483,15.12300852,25.499,28.127,14.502,15.285
2424342_A_Baden_Wuerttemberg_144_2022,Dar21,2022,12,1,0,0,4.721913237,7.031,8.049,10.34531308,5.035,14.195,5.006,9.044,51.63292547,45.234,29.606,16.12449055,24.531,26.063,12.421,15.267
2385451_A_Oman_8557_2022,Dar21,2022,12,4,0,0.018154872,2.008898776,2.018,5.059,9.032975176,0.067,4.17,0.149,4.026,10.51167964,19.626,12.438,12.51908114,6.42,5.99,1.183,3.213
2587133_A_Berlin_265_2022,Dar21,2022,12,19,0,0,5.717463849,3.028,8.033,8.349018155,5.032,4.159,4.009,9.053,50.63070078,14.398,31.544,12.5950352,25.541,5.407,11.457,13.278
2539626_A_Nordrhein_Westfalen_128_2022,Dar21,2022,12,20,0,0,1.002224694,3.018,2.892,9.34827714,0.029,3.163,1.745,3.031,12.59065628,19.249,10.274,10.59762875,4.451,7.245,3.089,5.621
2424895_A_Sachsen_Anhalt_3_2023,Dar21,2023,1,1,0,0,5.717463849,8.153,8.026,11.35494628,5.035,4.114,4.014,8.053,52.64627364,44.333,32.474,14.14301593,23.559,3.382,11.462,14.28
2367511_A_Connecticut_04_2023,Dar21,2023,1,4,0,0,5.717463849,8.025,8.033,10.34679511,5.035,7.082,4.01,7.058,51.65850945,46.317,32.566,14.13041867,24.567,4.349,12.459,13.289
2498550_A_California_32_2023,Dar21,2023,1,5,0,0,5.72080089,7.021,8.028,10.34679511,5.033,5.157,6.008,8.054,52.66295884,46.112,31.475,14.12967766,25.57,3.404,12.466,14.285
2441868_A_Minnesota_08_2023,Dar21,2023,1,11,0,0,4.721913237,6.027,8.051,9.352723231,5.039,9.129,5.02,7.053,55.65517241,49.231,32.624,15.13560578,20.579,25.022,14.483,13.294
2534759_A_Minnesota_18_2023,Dar21,2023,2,22,0,0,4.721913237,7.025,8.037,10.35272323,5.033,9.129,5.014,7.047,52.66629588,48.124,33.568,17.13560578,22.527,25.022,18.467,12.289
2498622_A_Kansas_01_2023,Dar21,2023,2,26,0,0,4.719688543,4.037,8.049,8.34975917,5.032,2.118,4.008,7.053,55.63959956,12.504,30.606,9.597999259,23.557,8.228,10.454,13.28
2467517_A_HaidianCDC_12962_2023,Dar21,2023,3,2,0,0.002593553,1.004449388,15.226,5.856,12.0292701,0.029,3.091,1.332,2.011,10.50945495,16.95,18.082,18.52426825,8.948,7.922,2.423,2.204
2599401_A_Lebanon_2787_2023,Dar21,2023,3,28,0,0,8.728587319,6.021,9.029,10.34827714,5.035,11.256,5.014,10.055,50.7352614,46.143,36.698,15.18710634,25.593,26.149,10.597,14.288
2716351_A_Guatemala_378_2023,Dar21,2023,4,22,0,0,4.717463849,7.021,8.025,11.35050019,6.035,12.252,4.008,8.042,46.66963293,42.134,37.538,16.19377547,25.69,25.676,13.597,12.269
2732731_A_Bangladesh_9003_2023,Dar21,2023,5,8,0,0.443127084,6.719688543,2.028,8.035,12.03001112,5.035,4.217,1.314,2.023,54.96551724,16.826,34.739,15.56947017,25.564,6.004,1.289,3.26
2689682_A_Costa_Rica_8476_2023,Dar21,2023,6,26,0,0.002593553,2.006674082,2.036,4.852,13.02852908,0.018,3.197,2.322,2.011,10.51612903,13.881,21.056,17.53760652,9.868,7.039,3.416,3.201
2716167_A_Kentucky_06_2023,Dar21,2023,7,18,1,0.770655798,5.719688543,2.022,8.021,14.04334939,5.035,4.093,2.303,1.017,53.66740823,18.689,35.497,17.53241941,25.555,5.918,2.178,2.178
2736750_A_Finland_407_2023,Dar21,2023,8,11,1,1,4.008898776,3.041,6.06,10.03519822,4.035,3.095,2.034,8.056,15.76418242,15.912,35.255,17.56354205,20.444,9.945,18.515,12.271
2758811_A_Catalonia_NSVH102158148_2023,Dar21,2023,9,6,0,0.020377918,5.719688543,2.006,9.025,19.02964061,5.035,6.091,1.301,1.015,58.66295884,18.504,35.481,17.53204891,23.557,8.949,1.122,2.196
EPI2800450_A_Phra_Nakhon_Si_Ayutthaya_P4330_2023,Dar21,2023,10,2,0,0.405705817,6.721913237,2.027,9.041,14.03371619,6.039,4.15,1.322,2.017,54.66963293,16.788,41.633,21.56020748,25.621,7.965,4.396,2.178
EPI2845383_A_Saint_Petersburg_RII_169_2023,Dar21,2023,10,31,1,0.669136717,4.719688543,2.033,8.04,14.03149315,5.037,3.103,5.008,9.058,52.63070078,15.861,32.566,19.52352723,26.561,9.912,12.511,14.293
EPI2817864_A_Nakhon_Phanom_P4970_2023,Dar21,2023,11,3,0,0.38680993,4.719688543,2.021,8.025,14.02778807,5.029,5.124,4.012,9.045,52.63403782,16.682,32.469,19.52056317,26.501,8.94,12.509,15.277
EPI2819091_A_Nebraska_13_2023,Dar21,2023,11,15,0,0,5.719688543,2.035,8.025,15.02852908,6.035,4.064,4.016,10.057,51.6240267,18.849,35.399,18.52723231,26.566,8.883,13.513,16.284
EPI2901414_A_California_118_2023,Dar21,2023,11,29,1,0.861800667,4.724137931,2.018,8.045,14.02704705,5.029,4.123,4.014,10.05,55.63070078,16.619,35.572,18.51908114,26.837,8.957,12.519,15.284
EPI2926182_A_Hong_Kong_3084_2023,Dar21,2023,12,1,0,0,5.721913237,2.006,8.055,15.02852908,5.037,4.123,4.01,10.041,52.62625139,18.498,33.656,17.52649129,26.551,6.945,13.507,15.268
19296516_A_Croatia_10136RV_2023,Dar21,2023,12,4,0,0.431270841,4.721913237,2.019,9.026,15.02852908,5.033,4.156,4.008,9.041,51.621802,16.711,34.473,19.52056317,26.561,8.984,13.509,15.268
EPI2970652_A_Saratov_RII_3_2023,Dar21,2023,12,22,0,0.001852538,5.719688543,2.027,8.047,16.02741756,6.047,5.199,4.008,9.057,53.61957731,18.769,35.583,17.52130419,28.575,7.027,13.509,17.282
EPI3095110_A_Samara_22_2023,Dar21,2023,12,22,0,0.000741015,4.719688543,3.033,8.027,14.02741756,5.029,5.105,4.008,9.056,53.61957731,18.839,34.482,19.51908114,28.513,7.93,14.493,16.285
EPI3055327_A_New_Hampshire_02_2024,Dar21,2024,1,4,0,0.000741015,5.719688543,4.008,10.023,15.03556873,5.036,5.962,1.314,3.017,60.7541713,19.644,34.487,18.60207484,22.578,9.976,1.297,4.199
EPI3134187_A_Florida_06_2024,Dar21,2024,1,8,0,0.001111523,5.721913237,3.006,11.031,15.0437199,5.037,6.91,1.313,2.023,59.69410456,20.59,35.513,20.59874027,23.572,10.925,2.266,4.185
EPI3089330_A_Penarth_6936_2024,Dar21,2024,1,22,0,0,4.721913237,2.006,8.049,15.02852908,7.033,4.145,4.01,13.075,52.63070078,18.521,33.597,18.52945535,27.582,7.965,13.499,16.329
EPI3186714_A_Washington_22_2024,Dar21,2024,2,4,0,0.004446091,5.724137931,2.021,12.027,14.03668025,5.039,6.095,1.329,1.013,59.74638487,20.725,37.503,19.54279363,24.625,9.923,2.415,2.206
EPI3133740_A_Idaho_21_2024,Dar21,2024,2,9,0,0,4.721913237,2.016,8.025,15.0292701,6.032,4.093,5.012,12.051,52.63292547,16.623,35.473,17.52871434,28.566,7.922,15.53,16.275
EPI3186602_A_Nevada_104_2024,Dar21,2024,3,1,1,0.992960356,4.721913237,2.041,9.025,16.0340867,5.035,3.111,4.008,9.055,53.63959956,18.936,34.484,17.53538348,27.575,8.923,13.574,15.286
19052814_A_Serbia_514284_2024,Dar21,2024,3,8,0,0,4.719688543,2.036,9.048,17.03297518,5.054,5.14,4.008,13.048,51.62847608,17.105,37.622,20.53575398,30.647,7.985,18.502,17.276
19632815_A_Jeonbuk_3813_2024,Dar21,2024,3,11,0,0,4.719688543,3.022,8.025,15.0292701,5.037,4.095,6.008,10.057,54.63515017,19.954,35.475,18.52945535,28.6,6.92,14.501,15.284
19632822_A_Seoul_3837_2024,Dar21,2024,3,18,1,0.678399407,4.730812013,3.025,11.029,15.03371619,7.035,4.205,4.008,9.041,54.63626251,24.275,38.509,20.55427936,29.579,8.025,14.513,14.267
19274403_A_Hungary_264_2024,Dar21,2024,3,26,0,0,4.726362625,2.036,9.027,16.02852908,5.037,4.136,4.014,10.057,54.63737486,19.113,34.484,18.53278992,27.561,7.979,14.523,17.286
19355069_A_Chiang_Rai_1932_2024,Dar21,2024,3,27,0,0.015561319,4.719688543,2.027,8.027,16.19229344,5.032,3.101,4.01,11.057,56.64182425,19.001,35.5,19.54057058,28.545,10.934,14.518,18.292
19355364_A_Kenya_139_2024,Dar21,2024,5,23,0,0.188217858,5.719688543,2.035,9.027,14.03630974,5.036,4.093,4.008,10.061,51.65072303,22.89,34.605,18.52871434,28.577,9.93,14.523,15.288
19208620_A_Wisconsin_80_2024,Dar21,2024,5,25,0,0.01852538,5.729699666,3.026,8.037,14.03297518,5.035,6.093,4.012,9.055,59.67519466,21.896,33.571,19.54575769,26.559,7.922,14.47,14.282
19377137_A_Guyana_10084_2024,Dar21,2024,5,28,0,0,4.719688543,3.019,11.041,16.03149315,6.037,5.091,4.008,13.057,51.63070078,19.936,37.504,23.56206002,28.559,7.926,16.507,15.288
19455563_A_England_2481021_2024,Dar21,2024,6,4,0,0.000370508,4.719688543,3.036,9.051,17.03297518,5.039,4.207,4.008,11.047,54.6618465,20.421,37.624,20.5172286,30.588,10.039,15.493,15.272
19298604_A_Ghana_3370_2024,Dar21,2024,6,6,0,0.000370508,5.719688543,2.023,8.045,16.03001112,5.035,7.097,4.014,9.043,57.67185762,19.731,36.586,17.51500556,28.559,9.933,14.513,17.282
19378437_A_Denmark_2208_2024,Dar21,2024,6,29,0,0,6.721913237,3.036,9.029,18.03075213,5.035,5.093,6.008,10.058,56.65739711,19.827,36.538,20.55316784,29.564,7.92,14.501,15.288
19377008_A_Arica_52920_2024,Dar21,2024,7,1,0,0.015561319,4.719688543,3.026,8.045,16.02852908,5.037,9.156,4.014,9.044,52.65517241,22.842,36.574,18.56057799,27.597,6.996,14.517,15.27
19388144_A_Saudi_Arabia_PHL_FS8301_2024,Dar21,2024,7,6,1,0.800666914,4.721913237,2.033,9.029,16.03001112,5.035,4.158,4.014,10.041,54.63515017,19.847,34.501,19.54946276,33.578,7.986,13.523,14.27
19539069_A_Ghana_1122_2024,Dar21,2024,7,24,0,0.483512412,4.724137931,4.037,8.028,18.03482771,5.041,5.087,5.014,9.047,56.65628476,20.864,38.506,18.60689144,29.577,9.926,13.523,15.276
19539108_A_Wellington_85_2024,Dar21,2024,8,14,1,0.835865135,4.726362625,2.041,9.027,15.03075213,6.034,7.199,6.008,11.058,57.64849833,18.861,32.479,19.54798073,28.585,8.037,15.505,16.294
19522825_A_Denmark_2281_2024,Dar21,2024,8,26,0,0.072248981,4.721913237,2.031,9.03,17.05113005,5.033,6.207,4.008,12.085,56.65072303,22.319,36.493,20.52167469,30.528,10.048,14.521,19.348
19642627_A_Jeju_4080_2024,Dar21,2024,9,23,0,0.000370508,6.724137931,4.026,8.025,16.03223416,5.037,4.091,5.014,10.041,54.64182425,19.792,36.504,21.5513153,30.561,9.916,14.523,16.27
19628172_A_Colorado_228_2024,TH22,2024,11,10,0,0,5.0378198,2.034,7.062,9.382363838,6.049,2.957,7.018,8.053,64.92213571,17.578,42.878,9.617636162,37.984,8.992,17.619,15.277
19884376_A_Canarias_1589_2025,TH22,2025,1,1,0,0,6.031145717,1.028,7.064,9.387921452,6.039,2.84,7.014,8.06,66.00556174,23.452,50.918,12.62578733,40.69,7.894,15.618,17.291
19682309_A_Netherlands_10048_2025,TH22,2025,1,2,0,0,4.033370412,0.034,7.038,8.403112264,6.039,2.962,7.012,8.048,65.98331479,23.464,44.775,13.64060763,40.682,9.006,17.623,16.281
19794607_A_Jeonnam_359_2025,TH22,2025,1,13,0,0,5.028921023,1.034,8.052,8.380140793,6.041,2.961,8.01,8.06,62.83092325,15.492,43.811,10.63060393,37.657,6.996,15.603,16.287
19826182_A_South_Africa_R01135_2025,TH22,2025,1,28,0,0,4.040044494,1.022,7.068,10.38310485,6.063,2.955,6.012,11.06,66.88097887,18.456,41.865,9.632826973,39.646,7.006,15.615,17.318
19800540_A_Denmark_860_2025,TH22,2025,2,3,0,0,6.032258065,2.044,10.071,9.383845869,5.041,4.9,7.01,10.264,61.0378198,22.585,44.947,13.62578733,39.627,6.945,16.627,18.536
20080759_A_Vietnam_5034_2025,TH22,2025,2,15,0,0,4.042269188,0.022,8.048,10.39199704,5.035,6.017,8.014,8.047,65.91879867,21,42.813,11.63060393,37.635,11.054,17.641,15.276
19822399_A_Incheon_694_2025,TH22,2025,2,18,0,0,4.028921023,1.036,9.054,8.380881808,7.037,2.84,7.016,8.052,60.82758621,18.488,45.85,13.63542053,37.607,7.878,16.623,17.277
19874950_A_Denmark_2460_2025,TH22,2025,3,24,0,0,4.028921023,0.036,8.062,11.43868099,6.056,3.901,6.012,8.049,60.82869855,22.492,45.873,15.70915154,39.639,5.931,17.609,16.281
20073250_A_Ontario_1098_2025,TH22,2025,4,1,0,0,5.033370412,0.04,7.056,11.05150056,6.035,4.96,6.012,9.039,63.10789766,19.402,43.849,18.41867358,36.605,9.007,18.621,18.295
19897514_A_South_Africa_PATH-CERI-C068465_2025,TH22,2025,5,3,0,0,5.028921023,2.024,12.252,25.00592812,5.036,4.961,9.015,9.064,63.8320356,17.3,52.836,17.41608003,35.612,7.998,16.623,16.297
20261922_A_South_Africa_8325_2025,TH22,2025,8,28,1,0.994442386,7.026696329,0.02,7.064,16.40422379,6.041,9.848,8.012,10.042,61.88431591,18.368,44.857,17.73101149,42.711,10.953,17.622,17.274
20221173_A_Cardiff_0040_2025,CR23,2025,10,2,0,0,3.002224694,0.002,2.058,12.59392368,0.041,6.617,2.005,1.674,8.076751947,9.036,7.283,16.68543905,11.789,8.226,4.694,6.262
20284405_A_Bahrain_1648_2025,CR23,2025,10,19,,,4.002224694,0.018,1.076,11.92108188,0.042,6.579,1.003,1.549,9.081201335,8.32,9.291,14.97480548,11.805,8.167,2.696,5.105
20261837_A_Alaska_82_2025,CR23,2025,10,20,,,3.002224694,1.038,2.064,14.59651723,0.042,6.705,1.026,1.586,8.078976641,10.604,8.246,16.69210819,10.809,7.307,2.775,6.149
20284485_A_Bahrain_2180_2025,CR23,2025,10,23,,,3.002224694,0.026,1.096,12.59688774,0.036,5.598,1.028,1.597,9.083426029,10.693,6.411,17.69470174,11.778,6.207,2.784,5.162
20261957_A_Minnesota_109_2025,CR23,2025,10,25,,,3.002224694,0.026,1.096,12.59392368,0.042,6.731,1.02,1.586,9.081201335,8.687,7.419,17.69062616,9.807,7.345,2.751,5.149
20275639_A_Colorado_ISC-1470_2025,CR23,2025,10,28,,,4.004449388,0.024,1.014,12.59688774,0.042,5.721,1.014,1.65,9.083426029,8.606,8.076,16.69433123,9.807,8.349,2.743,5.23
20275348_A_Florida_32_2025,CR23,2025,10,29,,,3.002224694,1.024,2.064,12.59874027,0.034,5.679,1.074,1.663,7.074527253,9.612,6.232,16.68099296,11.741,7.003,5.977,5.249
20279652_A_Lisboa_706_2025,CR23,2025,11,2,,,4.002224694,1.018,1.064,12.59392368,0.034,5.622,1.003,2.549,9.081201335,7.402,9.232,16.41015191,11.735,8.226,2.694,6.107
20261953_A_Wisconsin_152_2025,CR23,2025,11,3,,,3.002224694,0.012,1.106,12.59688774,0.036,5.676,1.028,1.675,9.077864294,9.296,7.463,15.68543905,11.768,6.275,2.784,6.264
20269279_A_Denmark_3542_2025,CR23,2025,11,7,,,3.002224694,1.026,1.006,14.59874027,0.034,6.712,1.028,2.664,9.074527253,8.419,7.052,15.68877362,10.738,6.34,2.786,5.242
20269338_A_Denmark_3567_2025,CR23,2025,11,10,,,3.004449388,0.032,1.004,14.59762875,1.056,7.755,1.011,1.597,10.08453838,8.747,10.04,14.68655057,9.867,7.382,2.716,6.162
20262326_A_Colorado_ISC-1494_2025,CR23,2025,11,11,,,4.002224694,2.024,2.064,14.59725824,0.004,6.596,1.032,1.674,9.082313682,8.378,6.286,14.68358651,10.509,8.203,3.791,5.262
20275683_A_New_York_NIRC-IS-1504_2025,CR23,2025,11,13,,,3.002224694,0.034,2.026,13.59392368,0.036,5.62,1.015,2.674,11.08787542,10.753,8.13,14.67988144,9.766,6.226,2.734,5.262
20275637_A_Colorado_ISC-1507_2025,CR23,2025,11,14,,,3.004449388,1.032,1.014,13.59355317,0.036,5.62,1.026,1.549,8.082313682,7.741,9.078,15.68062245,9.764,6.228,5.772,5.105
20280566_A_Saint-Petersburg_RII-25-0699S_2025,CR23,2025,11,17,,,4.002224694,0.016,1.016,14.60133383,0.036,7.667,1.055,1.586,12.08676307,11.311,8.062,17.42867729,10.766,7.278,2.923,5.149
